map,cycles_per_km,amplitude_levels
ours_shipped_isotropic,0.17110738594244895,15.553224609402198
ours_shipped_isotropic,0.17373980726464047,14.723738709125064
ours_shipped_isotropic,0.176372228586832,13.913920302868837
ours_shipped_isotropic,0.1790046499090235,13.483975497639214
ours_shipped_isotropic,0.18163707123121503,12.862436670396649
ours_shipped_isotropic,0.18426949255340658,12.498057606411722
ours_shipped_isotropic,0.1869019138755981,12.211517594882467
ours_shipped_isotropic,0.18953433519778962,11.813298473555532
ours_shipped_isotropic,0.19216675651998114,11.493459840821833
ours_shipped_isotropic,0.19479917784217265,10.993211337918707
ours_shipped_isotropic,0.19743159916436417,10.605996720895268
ours_shipped_isotropic,0.2000640204865557,10.15970478260855
ours_shipped_isotropic,0.2026964418087472,9.700666598022142
ours_shipped_isotropic,0.20532886313093873,9.629902563594507
ours_shipped_isotropic,0.20796128445313025,9.344322226738447
ours_shipped_isotropic,0.2105937057753218,9.028829768524991
ours_shipped_isotropic,0.21322612709751332,8.64181180870625
ours_shipped_isotropic,0.21585854841970484,8.48030016672944
ours_shipped_isotropic,0.21849096974189636,8.34554491479003
ours_shipped_isotropic,0.22112339106408788,7.926416205449999
ours_shipped_isotropic,0.2237558123862794,7.6901369362424425
ours_shipped_isotropic,0.22638823370847092,7.500018660277326
ours_shipped_isotropic,0.22902065503066243,7.397759781856958
ours_shipped_isotropic,0.23165307635285395,7.23179979109301
ours_shipped_isotropic,0.2342854976750455,6.933723258917198
ours_shipped_isotropic,0.23691791899723702,6.832827460284439
ours_shipped_isotropic,0.23955034031942854,6.738649581697415
ours_shipped_isotropic,0.24218276164162006,6.6230584166302755
ours_shipped_isotropic,0.24481518296381158,6.47042271007044
ours_shipped_isotropic,0.2474476042860031,6.28053950459519
ours_shipped_isotropic,0.25008002560819464,6.116748840131926
ours_shipped_isotropic,0.25271244693038614,5.9322204362766096
ours_shipped_isotropic,0.2553448682525777,5.785617660796686
ours_shipped_isotropic,0.2579772895747692,5.642420725781761
ours_shipped_isotropic,0.2606097108969607,5.368760619700911
ours_shipped_isotropic,0.2632421322191522,5.269146445098952
ours_shipped_isotropic,0.26587455354134376,5.22015069937057
ours_shipped_isotropic,0.26850697486353525,5.195075325053067
ours_shipped_isotropic,0.2711393961857268,5.067061776367747
ours_shipped_isotropic,0.27377181750791835,4.939206214199681
ours_shipped_isotropic,0.27640423883010984,4.785702994987637
ours_shipped_isotropic,0.2790366601523014,4.686510146813678
ours_shipped_isotropic,0.2816690814744929,4.673420277431652
ours_shipped_isotropic,0.2843015027966844,4.615658923277979
ours_shipped_isotropic,0.2869339241188759,4.464038650122447
ours_shipped_isotropic,0.28956634544106746,4.353064840666321
ours_shipped_isotropic,0.29219876676325895,4.30632489447517
ours_shipped_isotropic,0.2948311880854505,4.29447813488737
ours_shipped_isotropic,0.29746360940764205,4.176797251857094
ours_shipped_isotropic,0.30009603072983354,4.077397413056285
ours_shipped_isotropic,0.3027284520520251,4.046367702160229
ours_shipped_isotropic,0.3053608733742166,3.9804934720421623
ours_shipped_isotropic,0.3079932946964081,3.917142008202609
ours_shipped_isotropic,0.3106257160185996,3.873791422741053
ours_shipped_isotropic,0.31325813734079117,3.838387260452453
ours_shipped_isotropic,0.31589055866298266,3.7601251909974245
ours_shipped_isotropic,0.3185229799851742,3.720530105623432
ours_shipped_isotropic,0.32115540130736575,3.7191292025767226
ours_shipped_isotropic,0.32378782262955724,3.7253985292065472
ours_shipped_isotropic,0.3264202439517488,3.7669086872488418
ours_shipped_isotropic,0.3290526652739403,3.7322523002776538
ours_shipped_isotropic,0.33168508659613183,3.637179015260313
ours_shipped_isotropic,0.3343175079183233,3.5943022090794225
ours_eroded,0.0026324213221915224,113075.84525658243
ours_eroded,0.005264842644383045,52830.512772976195
ours_eroded,0.007897263966574567,27772.430486014902
ours_eroded,0.01052968528876609,20399.46822144264
ours_eroded,0.013162106610957612,16839.918879938312
ours_eroded,0.015794527933149134,13145.943667407642
ours_eroded,0.018426949255340656,10642.81183767625
ours_eroded,0.02105937057753218,8859.071780157723
ours_eroded,0.023691791899723702,7162.724705177342
ours_eroded,0.026324213221915225,5842.237380326551
ours_eroded,0.028956634544106744,5003.440013091237
ours_eroded,0.03158905586629827,3895.2810966819266
ours_eroded,0.03422147718848979,3072.162278454536
ours_eroded,0.03685389851068131,2493.94903726783
ours_eroded,0.03948631983287283,2083.7266932186994
ours_eroded,0.04211874115506436,1754.2227541609336
ours_eroded,0.04475116247725588,1469.7323495589555
ours_eroded,0.047383583799447404,1235.7226270367837
ours_eroded,0.05001600512163892,1065.2149480102005
ours_eroded,0.05264842644383045,933.1302498303003
ours_eroded,0.05528084776602197,840.7309640948882
ours_eroded,0.05791326908821349,763.4362421982947
ours_eroded,0.060545690410405015,685.3332258603282
